Obs,TOT_QTY,PRICE,Ln_Tot_Qty,Ln_Price,YEAR,MONTH,STATE,CHANNEL,PRODUCTS
6337,860,545,6.756932389,6.300785795,year2011,month5,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
6338,24,990,3.17805383,6.897704943,year2011,month5,GUJARAT,DOM_DEALER,AUROFLEX_EV
6339,42,545,3.737669618,6.300785795,year2011,month5,DELHI,DOM_PVT_INS,AUROFLEX_FOLD
6340,3,99,1.098612289,4.59511985,year2011,month5,DELHI,DOM_DEALER,THREE_PIECE
6341,423,124,6.047372179,4.820281566,year2011,month5,DELHI,DOM_DEALER,SINGLE_PIECE
6342,15,842,2.708050201,6.735780014,year2011,month5,DELHI,DOM_DEALER,MICROFOLD
6343,70,545,4.248495242,6.300785795,year2011,month5,DELHI,DOM_DEALER,AUROFLEX_FOLD
6344,106,990,4.663439094,6.897704943,year2011,month5,DELHI,DOM_DEALER,AUROFLEX_EV
6345,147,124,4.990432587,4.820281566,year2011,month5,CHANDIGARH,DOM_DEALER,SINGLE_PIECE
6346,318,89,5.762051383,4.48863637,year2011,month5,CHANDIGARH,DOM_DEALER,REVISION
6347,9,1485,2.197224577,7.303170051,year2011,month5,CHANDIGARH,DOM_DEALER,AUROVUE
6348,59,545,4.077537444,6.300785795,year2011,month5,CHANDIGARH,DOM_DEALER,AUROFLEX_FOLD
6349,6,990,1.791759469,6.897704943,year2011,month5,CHANDIGARH,DOM_DEALER,AUROFLEX_EV
6350,44,223,3.784189634,5.407171771,year2011,month5,ASSAM,DOM_NGO,TRUEDGE
6351,21,743,3.044522438,6.610696045,year2011,month5,ASSAM,DOM_NGO,AUROFLEX_FOLD
6352,52,168,3.951243719,5.123963979,year2011,month5,ASSAM,DOM_LARGE_NPO,SINGLE_PIECE
6353,16,149,2.772588722,5.003946306,year2011,month5,ASSAM,DOM_DEALER,TRUEDGE
6354,2,248,0.693147181,5.513428746,year2011,month5,ASSAM,DOM_DEALER,CTR
6355,139,124,4.934473933,4.820281566,year2011,month5,ASSAM,DOM_DEALER,SINGLE_PIECE
6356,1000,89,6.907755279,4.48863637,year2011,month5,ASSAM,DOM_DEALER,REVISION
6357,18,545,2.890371758,6.300785795,year2011,month5,ASSAM,DOM_DEALER,AUROFLEX_FOLD
6358,10,396,2.302585093,5.981414211,year2011,month5,ANDHRA_PRADESH,DOM_PVT_INS,CTR
6359,1,99,0,4.59511985,year2011,month5,ANDHRA_PRADESH,DOM_PVT_INS,THREE_PIECE
6360,3,188,1.098612289,5.236441963,year2011,month5,ANDHRA_PRADESH,DOM_PVT_INS,SINGLE_PIECE
6361,55,545,4.007333185,6.300785795,year2011,month5,ANDHRA_PRADESH,DOM_PVT_INS,AUROFLEX_FOLD
6362,65,272,4.17438727,5.605802066,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,YELLOW_LENS
6363,347,149,5.84932478,5.003946306,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,TRUEDGE
6364,6,99,1.791759469,4.59511985,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,THREE_PIECE
6365,3372,115.1,8.123261319,4.745801316,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,SINGLE_PIECE
6366,217,89,5.379897354,4.48863637,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,REVISION
6367,4,842,1.386294361,6.735780014,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,MICROFOLD
6368,42,1485,3.737669618,7.303170051,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,AUROVUE
6369,659,545,6.490723535,6.300785795,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
6370,160,990,5.075173815,6.897704943,year2011,month5,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_EV
6371,75,144,4.317488114,4.9698133,year2011,month4,WEST_BENGAL,DOM_PVT_PRAC,SINGLE_PIECE
6372,17,842,2.833213344,6.735780014,year2011,month4,WEST_BENGAL,DOM_PVT_PRAC,AUROFLEX_FOLD
6373,540,89,6.29156914,4.48863637,year2011,month4,WEST_BENGAL,DOM_MGD_HOSP,THREE_PIECE
6374,150,594,5.010635294,6.386879319,year2011,month4,WEST_BENGAL,DOM_MGD_HOSP,AUROFLEX_FOLD
6375,71,1287,4.262679877,7.160069208,year2011,month4,WEST_BENGAL,DOM_LARGE_NPO,AUROVUE
6376,25,842,3.218875825,6.735780014,year2011,month4,WEST_BENGAL,DOM_LARGE_NPO,AUROFLEX_FOLD
6377,77,149,4.343805422,5.003946306,year2011,month4,WEST_BENGAL,DOM_DEALER,TRUEDGE
6378,30,248,3.401197382,5.513428746,year2011,month4,WEST_BENGAL,DOM_DEALER,CTR
6379,1232,124,7.116394144,4.820281566,year2011,month4,WEST_BENGAL,DOM_DEALER,SINGLE_PIECE
6380,858,545,6.754604099,6.300785795,year2011,month4,WEST_BENGAL,DOM_DEALER,AUROFLEX_FOLD
6381,24,990,3.17805383,6.897704943,year2011,month4,WEST_BENGAL,DOM_DEALER,AUROFLEX_EV
6382,990,84,6.897704943,4.430816799,year2011,month4,UTTARANCHAL,DOM_LARGE_NPO,REVISION
6383,20,1485,2.995732274,7.303170051,year2011,month4,UTTARANCHAL,DOM_DEALER,AUROVUE
6384,129,545,4.859812404,6.300785795,year2011,month4,UTTARANCHAL,DOM_DEALER,AUROFLEX_FOLD
6385,3,990,1.098612289,6.897704943,year2011,month4,UTTARANCHAL,DOM_DEALER,AUROFLEX_EV
6386,2,5941,0.693147181,8.689632748,year2011,month4,UTTAR_PRADESH,DOM_PVT_PRAC,KPL
6387,75,1176,4.317488114,7.069874128,year2011,month4,UTTAR_PRADESH,DOM_PVT_PRAC,AUROFLEX_EV
6388,25,1832,3.218875825,7.513163545,year2011,month4,UTTAR_PRADESH,DOM_NGO,AUROVUE
6389,765,89,6.639875834,4.48863637,year2011,month4,UTTAR_PRADESH,DOM_MGD_HOSP,THREE_PIECE
6390,74,89,4.304065093,4.48863637,year2011,month4,UTTAR_PRADESH,DOM_MGD_HOSP,SINGLE_PIECE
6391,45,594,3.80666249,6.386879319,year2011,month4,UTTAR_PRADESH,DOM_MGD_HOSP,AUROFLEX_FOLD
6392,50,347,3.912023005,5.84932478,year2011,month4,UTTAR_PRADESH,DOM_LARGE_NPO,CTR
6393,305,681,5.720311777,6.523562306,year2011,month4,UTTAR_PRADESH,DOM_GOVT_OTHERS,AUROFLEX_FOLD
6394,150,272,5.010635294,5.605802066,year2011,month4,UTTAR_PRADESH,DOM_DEALER,YELLOW_LENS
6395,759,149,6.632001777,5.003946306,year2011,month4,UTTAR_PRADESH,DOM_DEALER,TRUEDGE
6396,1,990,0,6.897704943,year2011,month4,UTTAR_PRADESH,DOM_DEALER,EYE_BALL
6397,5,248,1.609437912,5.513428746,year2011,month4,UTTAR_PRADESH,DOM_DEALER,CTR
6398,336,124,5.81711116,4.820281566,year2011,month4,UTTAR_PRADESH,DOM_DEALER,SINGLE_PIECE
6399,1445,89,7.275864601,4.48863637,year2011,month4,UTTAR_PRADESH,DOM_DEALER,REVISION
6400,10,391,2.302585093,5.96870756,year2011,month4,UTTAR_PRADESH,DOM_DEALER,NEGATIVE_POWER
6401,20,1485,2.995732274,7.303170051,year2011,month4,UTTAR_PRADESH,DOM_DEALER,AUROVUE
6402,461,545,6.133398043,6.300785795,year2011,month4,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_FOLD
6403,17,990,2.833213344,6.897704943,year2011,month4,UTTAR_PRADESH,DOM_DEALER,AUROFLEX_EV
6404,2,129,0.693147181,4.859812404,year2011,month4,TAMIL_NADU,DOM_PVT_PRAC,THREE_PIECE
6405,1,168,0,5.123963979,year2011,month4,TAMIL_NADU,DOM_PVT_PRAC,SINGLE_PIECE
6406,12,221,2.48490665,5.398162702,year2011,month4,TAMIL_NADU,DOM_PVT_INS,TRUEDGE
6407,2,5941,0.693147181,8.689632748,year2011,month4,TAMIL_NADU,DOM_PVT_INS,KPL
6408,3,396,1.098612289,5.981414211,year2011,month4,TAMIL_NADU,DOM_PVT_INS,CTR
6409,1,495,0,6.204557763,year2011,month4,TAMIL_NADU,DOM_PVT_INS,CIONNI_RING
6410,57,99,4.043051268,4.59511985,year2011,month4,TAMIL_NADU,DOM_PVT_INS,THREE_PIECE
6411,51,182.2,3.931825633,5.205104985,year2011,month4,TAMIL_NADU,DOM_PVT_INS,SINGLE_PIECE
6412,603,545,6.401917197,6.300785795,year2011,month4,TAMIL_NADU,DOM_PVT_INS,AUROFLEX_FOLD
6413,14,1287,2.63905733,7.160069208,year2011,month4,TAMIL_NADU,DOM_PVT_INS,AUROFLEX_EV
6414,1,223,0,5.407171771,year2011,month4,TAMIL_NADU,DOM_NGO,TRUEDGE
6415,5,129,1.609437912,4.859812404,year2011,month4,TAMIL_NADU,DOM_NGO,THREE_PIECE
6416,55,145.1,4.007333185,4.97742316,year2011,month4,TAMIL_NADU,DOM_NGO,SINGLE_PIECE
6417,2,470,0.693147181,6.152732695,year2011,month4,TAMIL_NADU,DOM_NGO,NEGATIVE_POWER
6418,10,792,2.302585093,6.674561392,year2011,month4,TAMIL_NADU,DOM_NGO,AUROFLEX_FOLD
6419,1,1238,0,7.121252453,year2011,month4,TAMIL_NADU,DOM_NGO,AUROFLEX_EV
6420,2,5941,0.693147181,8.689632748,year2011,month4,TAMIL_NADU,DOM_LARGE_NPO,KPL
6421,33,842,3.496507561,6.735780014,year2011,month4,TAMIL_NADU,DOM_LARGE_NPO,AUROFLEX_FOLD
6422,144,154.9,4.9698133,5.042779747,year2011,month4,TAMIL_NADU,DOM_EXP_LAICO,THREE_PIECE
6423,18,272,2.890371758,5.605802066,year2011,month4,TAMIL_NADU,DOM_DEALER,YELLOW_LENS
6424,112,149,4.718498871,5.003946306,year2011,month4,TAMIL_NADU,DOM_DEALER,TRUEDGE
6425,57,248,4.043051268,5.513428746,year2011,month4,TAMIL_NADU,DOM_DEALER,CTR
6426,14,347,2.63905733,5.84932478,year2011,month4,TAMIL_NADU,DOM_DEALER,CIONNI_RING
6427,167,99,5.117993812,4.59511985,year2011,month4,TAMIL_NADU,DOM_DEALER,THREE_PIECE
6428,604,124,6.403574198,4.820281566,year2011,month4,TAMIL_NADU,DOM_DEALER,SINGLE_PIECE
6429,16,89,2.772588722,4.48863637,year2011,month4,TAMIL_NADU,DOM_DEALER,REVISION
6430,1,391,0,5.96870756,year2011,month4,TAMIL_NADU,DOM_DEALER,NEGATIVE_POWER
6431,4,1485,1.386294361,7.303170051,year2011,month4,TAMIL_NADU,DOM_DEALER,AUROVUE
6432,692,545,6.539585956,6.300785795,year2011,month4,TAMIL_NADU,DOM_DEALER,AUROFLEX_FOLD
6433,256,990,5.545177444,6.897704943,year2011,month4,TAMIL_NADU,DOM_DEALER,AUROFLEX_EV
6434,40,149,3.688879454,5.003946306,year2011,month4,TAMIL_NADU,DOM_AEH,TRUEDGE
6435,30,15,3.401197382,2.708050201,year2011,month4,TAMIL_NADU,DOM_AEH,RETINAL_FILM
6436,185,223,5.220355825,5.407171771,year2011,month4,TAMIL_NADU,DOM_AEH,CTR
6437,5886,89,8.680331929,4.48863637,year2011,month4,TAMIL_NADU,DOM_AEH,THREE_PIECE
6438,3478,89,8.154212695,4.48863637,year2011,month4,TAMIL_NADU,DOM_AEH,SINGLE_PIECE
6439,15,287,2.708050201,5.659482216,year2011,month4,TAMIL_NADU,DOM_AEH,NEGATIVE_POWER
6440,45,1386,3.80666249,7.23417718,year2011,month4,TAMIL_NADU,DOM_AEH,AUROVUE
6441,42,594,3.737669618,6.386879319,year2011,month4,TAMIL_NADU,DOM_AEH,AUROFLEX_FOLD
6442,2157,792,7.676473646,6.674561392,year2011,month4,TAMIL_NADU,DOM_AEH,AUROFLEX_EV
6443,155,149,5.043425117,5.003946306,year2011,month4,RAJASTHAN,DOM_DEALER,TRUEDGE
6444,10,248,2.302585093,5.513428746,year2011,month4,RAJASTHAN,DOM_DEALER,CTR
6445,675,124,6.514712691,4.820281566,year2011,month4,RAJASTHAN,DOM_DEALER,SINGLE_PIECE
6446,1015,545,6.922643891,6.300785795,year2011,month4,RAJASTHAN,DOM_DEALER,AUROFLEX_FOLD
6447,251,990,5.525452939,6.897704943,year2011,month4,RAJASTHAN,DOM_DEALER,AUROFLEX_EV
6448,404,108,6.001414878,4.682131227,year2011,month4,PUNJAB,DOM_LARGE_NPO,REVISION
6449,331,124,5.802118375,4.820281566,year2011,month4,PUNJAB,DOM_DEALER,SINGLE_PIECE
6450,305,89,5.720311777,4.48863637,year2011,month4,PUNJAB,DOM_DEALER,REVISION
6451,92,1485,4.521788577,7.303170051,year2011,month4,PUNJAB,DOM_DEALER,AUROVUE
6452,406,545,6.00635316,6.300785795,year2011,month4,PUNJAB,DOM_DEALER,AUROFLEX_FOLD
6453,117,990,4.762173935,6.897704943,year2011,month4,PUNJAB,DOM_DEALER,AUROFLEX_EV
6454,6,545,1.791759469,6.300785795,year2011,month4,PONDICHERRY,DOM_PVT_INS,AUROFLEX_FOLD
6455,3,149,1.098612289,5.003946306,year2011,month4,PONDICHERRY,DOM_AEH,TRUEDGE
6456,20,223,2.995732274,5.407171771,year2011,month4,PONDICHERRY,DOM_AEH,CTR
6457,323,89,5.777652323,4.48863637,year2011,month4,PONDICHERRY,DOM_AEH,THREE_PIECE
6458,150,89,5.010635294,4.48863637,year2011,month4,PONDICHERRY,DOM_AEH,SINGLE_PIECE
6459,3,594,1.098612289,6.386879319,year2011,month4,PONDICHERRY,DOM_AEH,AUROFLEX_FOLD
6460,234,792,5.455321115,6.674561392,year2011,month4,PONDICHERRY,DOM_AEH,AUROFLEX_EV
6461,11,272,2.397895273,5.605802066,year2011,month4,ORISSA,DOM_DEALER,YELLOW_LENS
6462,26,149,3.258096538,5.003946306,year2011,month4,ORISSA,DOM_DEALER,TRUEDGE
6463,3,248,1.098612289,5.513428746,year2011,month4,ORISSA,DOM_DEALER,CTR
6464,200,124,5.298317367,4.820281566,year2011,month4,ORISSA,DOM_DEALER,SINGLE_PIECE
6465,445,89,6.098074282,4.48863637,year2011,month4,ORISSA,DOM_DEALER,REVISION
6466,49,1485,3.891820298,7.303170051,year2011,month4,ORISSA,DOM_DEALER,AUROVUE
6467,15,545,2.708050201,6.300785795,year2011,month4,ORISSA,DOM_DEALER,AUROFLEX_FOLD
6468,10,990,2.302585093,6.897704943,year2011,month4,ORISSA,DOM_DEALER,AUROFLEX_EV
6469,600,149,6.396929655,5.003946306,year2011,month4,MAHARASHTRA,DOM_SUB_DEALER,OTHERS0
6470,290,109,5.669880923,4.691347882,year2011,month4,MAHARASHTRA,DOM_LARGE_NPO,SINGLE_PIECE
6471,50,272,3.912023005,5.605802066,year2011,month4,MAHARASHTRA,DOM_EXP_DEALER,YELLOW_LENS
6472,169,272,5.129898715,5.605802066,year2011,month4,MAHARASHTRA,DOM_DEALER,YELLOW_LENS
6473,885,149,6.785587645,5.003946306,year2011,month4,MAHARASHTRA,DOM_DEALER,TRUEDGE
6474,60,248,4.094344562,5.513428746,year2011,month4,MAHARASHTRA,DOM_DEALER,CTR
6475,65,99,4.17438727,4.59511985,year2011,month4,MAHARASHTRA,DOM_DEALER,THREE_PIECE
6476,2538,124,7.839131648,4.820281566,year2011,month4,MAHARASHTRA,DOM_DEALER,SINGLE_PIECE
6477,399,89,5.988961417,4.48863637,year2011,month4,MAHARASHTRA,DOM_DEALER,REVISION
6478,11,391,2.397895273,5.96870756,year2011,month4,MAHARASHTRA,DOM_DEALER,NEGATIVE_POWER
6479,60,1485,4.094344562,7.303170051,year2011,month4,MAHARASHTRA,DOM_DEALER,AUROVUE
6480,1908,545,7.553810852,6.300785795,year2011,month4,MAHARASHTRA,DOM_DEALER,AUROFLEX_FOLD
6481,119,990,4.779123493,6.897704943,year2011,month4,MAHARASHTRA,DOM_DEALER,AUROFLEX_EV
6482,1063,109,6.968850378,4.691347882,year2011,month4,MADHYA_PRADESH,DOM_LARGE_NPO,REVISION
6483,45,272,3.80666249,5.605802066,year2011,month4,MADHYA_PRADESH,DOM_DEALER,YELLOW_LENS
6484,194,149,5.267858159,5.003946306,year2011,month4,MADHYA_PRADESH,DOM_DEALER,TRUEDGE
6485,13,124,2.564949357,4.820281566,year2011,month4,MADHYA_PRADESH,DOM_DEALER,SINGLE_PIECE
6486,27,545,3.295836866,6.300785795,year2011,month4,MADHYA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
6487,24,129,3.17805383,4.859812404,year2011,month4,KERALA,DOM_PVT_PRAC,THREE_PIECE
6488,55,842,4.007333185,6.735780014,year2011,month4,KERALA,DOM_PVT_PRAC,AUROFLEX_FOLD
6489,22,198,3.091042453,5.288267031,year2011,month4,KERALA,DOM_PVT_INS,TRUEDGE
6490,12,334,2.48490665,5.811140993,year2011,month4,KERALA,DOM_PVT_INS,CTR
6491,4,99,1.386294361,4.59511985,year2011,month4,KERALA,DOM_PVT_INS,THREE_PIECE
6492,14,168.4,2.63905733,5.126342102,year2011,month4,KERALA,DOM_PVT_INS,SINGLE_PIECE
6493,254,545,5.537334267,6.300785795,year2011,month4,KERALA,DOM_PVT_INS,AUROFLEX_FOLD
6494,25,83,3.218875825,4.418840608,year2011,month4,KERALA,DOM_OTH,REVISION
6495,200,109,5.298317367,4.691347882,year2011,month4,KERALA,DOM_NGO,REVISION
6496,950,198,6.856461985,5.288267031,year2011,month4,KERALA,DOM_LARGE_NPO,TRUEDGE
6497,542,99,6.295266001,4.59511985,year2011,month4,KERALA,DOM_LARGE_NPO,THREE_PIECE
6498,839,102.9,6.732210706,4.633757643,year2011,month4,KERALA,DOM_LARGE_NPO,SINGLE_PIECE
6499,802,74,6.687108608,4.304065093,year2011,month4,KERALA,DOM_LARGE_NPO,REVISION
6500,57,491.8,4.043051268,6.19807213,year2011,month4,KERALA,DOM_LARGE_NPO,AUROFLEX_FOLD
6501,258,149,5.552959585,5.003946306,year2011,month4,KERALA,DOM_DEALER,TRUEDGE
6502,6,990,1.791759469,6.897704943,year2011,month4,KERALA,DOM_DEALER,EYE_BALL
6503,5,248,1.609437912,5.513428746,year2011,month4,KERALA,DOM_DEALER,CTR
6504,2,347,0.693147181,5.84932478,year2011,month4,KERALA,DOM_DEALER,CIONNI_RING
6505,25,99,3.218875825,4.59511985,year2011,month4,KERALA,DOM_DEALER,THREE_PIECE
6506,188,124,5.236441963,4.820281566,year2011,month4,KERALA,DOM_DEALER,SINGLE_PIECE
6507,110,89,4.700480366,4.48863637,year2011,month4,KERALA,DOM_DEALER,REVISION
6508,38,1485,3.63758616,7.303170051,year2011,month4,KERALA,DOM_DEALER,AUROVUE
6509,664,545,6.498282149,6.300785795,year2011,month4,KERALA,DOM_DEALER,AUROFLEX_FOLD
6510,143,990,4.96284463,6.897704943,year2011,month4,KERALA,DOM_DEALER,AUROFLEX_EV
6511,1,99,0,4.59511985,year2011,month4,KARNATAKA,DOM_PVT_INS,THREE_PIECE
6512,1,188,0,5.236441963,year2011,month4,KARNATAKA,DOM_PVT_INS,SINGLE_PIECE
6513,40,545,3.688879454,6.300785795,year2011,month4,KARNATAKA,DOM_PVT_INS,AUROFLEX_FOLD
6514,2180,54,7.687080156,3.988984047,year2011,month4,KARNATAKA,DOM_DONOR_CBM,REVISION
6515,50,272,3.912023005,5.605802066,year2011,month4,KARNATAKA,DOM_DEALER,YELLOW_LENS
6516,1287,149,7.160069208,5.003946306,year2011,month4,KARNATAKA,DOM_DEALER,TRUEDGE
6517,20,248,2.995732274,5.513428746,year2011,month4,KARNATAKA,DOM_DEALER,CTR
6518,3,347,1.098612289,5.84932478,year2011,month4,KARNATAKA,DOM_DEALER,CIONNI_RING
6519,46,99,3.828641396,4.59511985,year2011,month4,KARNATAKA,DOM_DEALER,THREE_PIECE
6520,842,124,6.735780014,4.820281566,year2011,month4,KARNATAKA,DOM_DEALER,SINGLE_PIECE
6521,2,391,0.693147181,5.96870756,year2011,month4,KARNATAKA,DOM_DEALER,NEGATIVE_POWER
6522,56,1485,4.025351691,7.303170051,year2011,month4,KARNATAKA,DOM_DEALER,AUROVUE
6523,392,545,5.97126184,6.300785795,year2011,month4,KARNATAKA,DOM_DEALER,AUROFLEX_FOLD
6524,24,990,3.17805383,6.897704943,year2011,month4,KARNATAKA,DOM_DEALER,AUROFLEX_EV
6525,4,792,1.386294361,6.674561392,year2011,month4,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_FOLD
6526,7,1485,1.945910149,7.303170051,year2011,month4,JHARKHAND,DOM_PVT_PRAC,AUROFLEX_EV
6527,242,168,5.488937726,5.123963979,year2011,month4,JHARKHAND,DOM_NGO,SINGLE_PIECE
6528,5,272,1.609437912,5.605802066,year2011,month4,HARYANA,DOM_DEALER,YELLOW_LENS
6529,92,149,4.521788577,5.003946306,year2011,month4,HARYANA,DOM_DEALER,TRUEDGE
6530,20,248,2.995732274,5.513428746,year2011,month4,HARYANA,DOM_DEALER,CTR
6531,27,99,3.295836866,4.59511985,year2011,month4,HARYANA,DOM_DEALER,THREE_PIECE
6532,202,124,5.308267697,4.820281566,year2011,month4,HARYANA,DOM_DEALER,SINGLE_PIECE
6533,2560,89,7.847762537,4.48863637,year2011,month4,HARYANA,DOM_DEALER,REVISION
6534,15,1485,2.708050201,7.303170051,year2011,month4,HARYANA,DOM_DEALER,AUROVUE
6535,207,545,5.332718793,6.300785795,year2011,month4,HARYANA,DOM_DEALER,AUROFLEX_FOLD
6536,9,149,2.197224577,5.003946306,year2011,month4,GUJARAT,DOM_MGD_HOSP,TRUEDGE
6537,145,89,4.976733742,4.48863637,year2011,month4,GUJARAT,DOM_MGD_HOSP,SINGLE_PIECE
6538,53,594,3.970291914,6.386879319,year2011,month4,GUJARAT,DOM_MGD_HOSP,AUROFLEX_FOLD
6539,31,792,3.433987204,6.674561392,year2011,month4,GUJARAT,DOM_MGD_HOSP,AUROFLEX_EV
6540,41,272,3.713572067,5.605802066,year2011,month4,GUJARAT,DOM_DEALER,YELLOW_LENS
6541,400,149,5.991464547,5.003946306,year2011,month4,GUJARAT,DOM_DEALER,TRUEDGE
6542,4,5941,1.386294361,8.689632748,year2011,month4,GUJARAT,DOM_DEALER,KPL
6543,5,248,1.609437912,5.513428746,year2011,month4,GUJARAT,DOM_DEALER,CTR
6544,646,124,6.470799504,4.820281566,year2011,month4,GUJARAT,DOM_DEALER,SINGLE_PIECE
6545,1105,89,7.007600614,4.48863637,year2011,month4,GUJARAT,DOM_DEALER,REVISION
6546,944,545,6.850126166,6.300785795,year2011,month4,GUJARAT,DOM_DEALER,AUROFLEX_FOLD
6547,20,990,2.995732274,6.897704943,year2011,month4,GUJARAT,DOM_DEALER,AUROFLEX_EV
6548,43,149,3.761200116,5.003946306,year2011,month4,DELHI,DOM_DEALER,TRUEDGE
6549,15,248,2.708050201,5.513428746,year2011,month4,DELHI,DOM_DEALER,CTR
6550,40,347,3.688879454,5.84932478,year2011,month4,DELHI,DOM_DEALER,CIONNI_RING
6551,240,124,5.480638923,4.820281566,year2011,month4,DELHI,DOM_DEALER,SINGLE_PIECE
6552,16,391,2.772588722,5.96870756,year2011,month4,DELHI,DOM_DEALER,NEGATIVE_POWER
6553,69,990,4.234106505,6.897704943,year2011,month4,DELHI,DOM_DEALER,AUROFLEX_EV
6554,20,83,2.995732274,4.418840608,year2011,month4,CHATTISGARH,DOM_OTH,SINGLE_PIECE
6555,105,83,4.65396035,4.418840608,year2011,month4,CHATTISGARH,DOM_OTH,REVISION
6556,114,168,4.736198448,5.123963979,year2011,month4,CHATTISGARH,DOM_NGO,SINGLE_PIECE
6557,28,272,3.33220451,5.605802066,year2011,month4,CHANDIGARH,DOM_DEALER,YELLOW_LENS
6558,62,149,4.127134385,5.003946306,year2011,month4,CHANDIGARH,DOM_DEALER,TRUEDGE
6559,110,124,4.700480366,4.820281566,year2011,month4,CHANDIGARH,DOM_DEALER,SINGLE_PIECE
6560,11,842,2.397895273,6.735780014,year2011,month4,CHANDIGARH,DOM_DEALER,MICROFOLD
6561,35,1485,3.555348061,7.303170051,year2011,month4,CHANDIGARH,DOM_DEALER,AUROVUE
6562,294,545,5.683579767,6.300785795,year2011,month4,CHANDIGARH,DOM_DEALER,AUROFLEX_FOLD
6563,261,990,5.564520407,6.897704943,year2011,month4,CHANDIGARH,DOM_DEALER,AUROFLEX_EV
6564,25,168,3.218875825,5.123963979,year2011,month4,BIHAR,DOM_PVT_PRAC,SINGLE_PIECE
6565,50,223,3.912023005,5.407171771,year2011,month4,BIHAR,DOM_LARGE_NPO,TRUEDGE
6566,2430,109,7.795646536,4.691347882,year2011,month4,BIHAR,DOM_LARGE_NPO,REVISION
6567,1,470,0,6.152732695,year2011,month4,BIHAR,DOM_LARGE_NPO,NEGATIVE_POWER
6568,53,223,3.970291914,5.407171771,year2011,month4,ASSAM,DOM_NGO,TRUEDGE
6569,20,743,2.995732274,6.610696045,year2011,month4,ASSAM,DOM_NGO,AUROFLEX_FOLD
6570,184,168,5.214935758,5.123963979,year2011,month4,ASSAM,DOM_LARGE_NPO,SINGLE_PIECE
6571,5,149,1.609437912,5.003946306,year2011,month4,ASSAM,DOM_DEALER,TRUEDGE
6572,1,124,0,4.820281566,year2011,month4,ASSAM,DOM_DEALER,SINGLE_PIECE
6573,17,545,2.833213344,6.300785795,year2011,month4,ASSAM,DOM_DEALER,AUROFLEX_FOLD
6574,1,99,0,4.59511985,year2011,month4,ANDHRA_PRADESH,DOM_PVT_INS,THREE_PIECE
6575,2,168.5,0.693147181,5.12693575,year2011,month4,ANDHRA_PRADESH,DOM_PVT_INS,SINGLE_PIECE
6576,19,545,2.944438979,6.300785795,year2011,month4,ANDHRA_PRADESH,DOM_PVT_INS,AUROFLEX_FOLD
6577,49,272,3.891820298,5.605802066,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,YELLOW_LENS
6578,352,149,5.863631176,5.003946306,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,TRUEDGE
6579,10,248,2.302585093,5.513428746,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,CTR
6580,38,99,3.63758616,4.59511985,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,THREE_PIECE
6581,2562,109.2,7.848543482,4.693181063,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,SINGLE_PIECE
6582,921,89,6.825460036,4.48863637,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,REVISION
6583,40,391,3.688879454,5.96870756,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,NEGATIVE_POWER
6584,75,1485,4.317488114,7.303170051,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,AUROVUE
6585,365,545,5.899897354,6.300785795,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_FOLD
6586,127,990,4.844187086,6.897704943,year2011,month4,ANDHRA_PRADESH,DOM_DEALER,AUROFLEX_EV
6587,350,124,5.857933154,4.820281566,year2011,month1,NA,DOM_DEALER,SINGLE_PIECE
6588,24,129,3.17805383,4.859812404,year2011,month1,WEST_BENGAL,DOM_NGO,THREE_PIECE
6589,700,89,6.551080335,4.48863637,year2011,month1,WEST_BENGAL,DOM_MGD_HOSP,THREE_PIECE
6590,404,594,6.001414878,6.386879319,year2011,month1,WEST_BENGAL,DOM_MGD_HOSP,AUROFLEX_FOLD
6591,2,5941,0.693147181,8.689632748,year2011,month1,WEST_BENGAL,DOM_LARGE_NPO,KPL
6592,266,149,5.583496309,5.003946306,year2011,month1,WEST_BENGAL,DOM_DEALER,TRUEDGE
6593,518,124,6.249975242,4.820281566,year2011,month1,WEST_BENGAL,DOM_DEALER,SINGLE_PIECE
6594,202,89,5.308267697,4.48863637,year2011,month1,WEST_BENGAL,DOM_DEALER,REVISION
